1 0 0 
0.999969 0.0078539 0 
0.999877 0.0157073 0 
0.999722 0.0235598 0 
0.999507 0.0314108 0 
0.999229 0.0392598 0 
0.99889 0.0471065 0 
0.998489 0.0549502 0 
0.998027 0.0627905 0 
0.997503 0.070627 0 
0.996917 0.0784591 0 
0.99627 0.0862864 0 
0.995562 0.0941083 0 
0.994792 0.101924 0 
0.993961 0.109734 0 
0.993068 0.117537 0 
0.992115 0.125333 0 
0.9911 0.133121 0 
0.990024 0.140901 0 
0.988886 0.148672 0 
0.987688 0.156434 0 
0.986429 0.164187 0 
0.985109 0.171929 0 
0.983729 0.179661 0 
0.982287 0.187381 0 
0.980785 0.19509 0 
0.979223 0.202787 0 
0.9776 0.210472 0 
0.975917 0.218143 0 
0.974173 0.225801 0 
0.97237 0.233445 0 
0.970506 0.241075 0 
0.968583 0.24869 0 
0.9666 0.256289 0 
0.964557 0.263873 0 
0.962455 0.27144 0 
0.960294 0.278991 0 
0.958073 0.286525 0 
0.955793 0.29404 0 
0.953454 0.301538 0 
0.951057 0.309017 0 
0.9486 0.316477 0 
0.946085 0.323917 0 
0.943512 0.331338 0 
0.940881 0.338738 0 
0.938191 0.346117 0 
0.935444 0.353475 0 
0.932639 0.360811 0 
0.929776 0.368125 0 
0.926857 0.375416 0 
0.92388 0.382683 0 
0.920845 0.389928 0 
0.917755 0.397148 0 
0.914607 0.404344 0 
0.911403 0.411514 0 
0.908143 0.41866 0 
0.904827 0.425779 0 
0.901455 0.432873 0 
0.898028 0.439939 0 
0.894545 0.446979 0 
0.891007 0.453991 0 
0.887413 0.460974 0 
0.883766 0.46793 0 
0.880063 0.474856 0 
0.876307 0.481754 0 
0.872496 0.488621 0 
0.868632 0.495459 0 
0.864713 0.502266 0 
0.860742 0.509041 0 
0.856718 0.515786 0 
0.85264 0.522499 0 
0.84851 0.529179 0 
0.844328 0.535827 0 
0.840094 0.542442 0 
0.835807 0.549023 0 
0.83147 0.55557 0 
0.827081 0.562083 0 
0.822641 0.568562 0 
0.81815 0.575005 0 
0.813608 0.581413 0 
0.809017 0.587785 0 
0.804376 0.594121 0 
0.799685 0.60042 0 
0.794944 0.606682 0 
0.790155 0.612907 0 
0.785317 0.619094 0 
0.78043 0.625243 0 
0.775496 0.631353 0 
0.770513 0.637424 0 
0.765483 0.643456 0 
0.760406 0.649448 0 
0.755282 0.6554 0 
0.750111 0.661312 0 
0.744894 0.667183 0 
0.739631 0.673013 0 
0.734323 0.678801 0 
0.728969 0.684547 0 
0.72357 0.690251 0 
0.718126 0.695913 0 
0.712639 0.701531 0 
0.707107 0.707107 0 
0.701531 0.712639 0 
0.695913 0.718126 0 
0.690251 0.72357 0 
0.684547 0.728969 0 
0.678801 0.734323 0 
0.673013 0.739631 0 
0.667183 0.744894 0 
0.661312 0.750111 0 
0.6554 0.755282 0 
0.649448 0.760406 0 
0.643456 0.765483 0 
0.637424 0.770513 0 
0.631353 0.775496 0 
0.625243 0.78043 0 
0.619094 0.785317 0 
0.612907 0.790155 0 
0.606682 0.794944 0 
0.60042 0.799685 0 
0.594121 0.804376 0 
0.587785 0.809017 0 
0.581413 0.813608 0 
0.575005 0.81815 0 
0.568562 0.822641 0 
0.562083 0.827081 0 
0.55557 0.83147 0 
0.549023 0.835807 0 
0.542442 0.840094 0 
0.535827 0.844328 0 
0.529179 0.84851 0 
0.522499 0.85264 0 
0.515786 0.856718 0 
0.509041 0.860742 0 
0.502266 0.864713 0 
0.495459 0.868632 0 
0.488621 0.872496 0 
0.481754 0.876307 0 
0.474856 0.880063 0 
0.46793 0.883766 0 
0.460974 0.887413 0 
0.45399 0.891007 0 
0.446979 0.894545 0 
0.439939 0.898028 0 
0.432873 0.901455 0 
0.425779 0.904827 0 
0.41866 0.908143 0 
0.411514 0.911403 0 
0.404344 0.914607 0 
0.397148 0.917755 0 
0.389928 0.920845 0 
0.382683 0.92388 0 
0.375416 0.926857 0 
0.368125 0.929776 0 
0.360811 0.932639 0 
0.353475 0.935444 0 
0.346117 0.938191 0 
0.338738 0.940881 0 
0.331338 0.943512 0 
0.323917 0.946085 0 
0.316477 0.9486 0 
0.309017 0.951057 0 
0.301538 0.953454 0 
0.29404 0.955793 0 
0.286525 0.958073 0 
0.278991 0.960294 0 
0.27144 0.962455 0 
0.263873 0.964557 0 
0.256289 0.9666 0 
0.24869 0.968583 0 
0.241075 0.970506 0 
0.233445 0.97237 0 
0.225801 0.974173 0 
0.218143 0.975917 0 
0.210472 0.9776 0 
0.202787 0.979223 0 
0.19509 0.980785 0 
0.187381 0.982287 0 
0.179661 0.983729 0 
0.171929 0.985109 0 
0.164187 0.986429 0 
0.156434 0.987688 0 
0.148672 0.988887 0 
0.140901 0.990024 0 
0.133121 0.9911 0 
0.125333 0.992115 0 
0.117537 0.993068 0 
0.109734 0.993961 0 
0.101924 0.994792 0 
0.0941083 0.995562 0 
0.0862863 0.99627 0 
0.0784591 0.996917 0 
0.070627 0.997503 0 
0.0627905 0.998027 0 
0.0549502 0.998489 0 
0.0471064 0.99889 0 
0.0392598 0.999229 0 
0.0314107 0.999507 0 
0.0235597 0.999722 0 
0.0157073 0.999877 0 
0.00785388 0.999969 0 
0.999969 0 0.0078539 
0.999938 0.00785366 0.0078539 
0.999846 0.0157068 0.0078539 
0.999692 0.023559 0.0078539 
0.999476 0.0314098 0.0078539 
0.999198 0.0392586 0.0078539 
0.998859 0.047105 0.0078539 
0.998458 0.0549485 0.0078539 
0.997996 0.0627886 0.0078539 
0.997472 0.0706248 0.0078539 
0.996887 0.0784567 0.0078539 
0.99624 0.0862837 0.0078539 
0.995531 0.0941054 0.0078539 
0.994761 0.101921 0.0078539 
0.99393 0.109731 0.0078539 
0.993038 0.117534 0.0078539 
0.992084 0.125329 0.0078539 
0.991069 0.133117 0.0078539 
0.989993 0.140897 0.0078539 
0.988856 0.148668 0.0078539 
0.987658 0.15643 0.0078539 
0.986399 0.164182 0.0078539 
0.985079 0.171924 0.0078539 
0.983698 0.179655 0.0078539 
0.982257 0.187376 0.0078539 
0.980755 0.195084 0.0078539 
0.979193 0.202781 0.0078539 
0.97757 0.210465 0.0078539 
0.975887 0.218137 0.0078539 
0.974143 0.225794 0.0078539 
0.97234 0.233438 0.0078539 
0.970477 0.241068 0.0078539 
0.968553 0.248682 0.0078539 
0.96657 0.256281 0.0078539 
0.964528 0.263865 0.0078539 
0.962426 0.271432 0.0078539 
0.960264 0.278983 0.0078539 
0.958043 0.286516 0.0078539 
0.955764 0.294031 0.0078539 
0.953425 0.301529 0.0078539 
0.951027 0.309007 0.0078539 
0.948571 0.316467 0.0078539 
0.946056 0.323907 0.0078539 
0.943483 0.331328 0.0078539 
0.940852 0.338727 0.0078539 
0.938162 0.346106 0.0078539 
0.935415 0.353464 0.0078539 
0.93261 0.3608 0.0078539 
0.929748 0.368113 0.0078539 
0.926828 0.375404 0.0078539 
0.923851 0.382672 0.0078539 
0.920817 0.389916 0.0078539 
0.917726 0.397136 0.0078539 
0.914579 0.404331 0.0078539 
0.911375 0.411502 0.0078539 
0.908115 0.418647 0.0078539 
0.904799 0.425766 0.0078539 
0.901427 0.432859 0.0078539 
0.898 0.439926 0.0078539 
0.894517 0.446965 0.0078539 
0.890979 0.453977 0.0078539 
0.887386 0.46096 0.0078539 
0.883738 0.467915 0.0078539 
0.880036 0.474842 0.0078539 
0.87628 0.481739 0.0078539 
0.872469 0.488606 0.0078539 
0.868605 0.495443 0.0078539 
0.864687 0.50225 0.0078539 
0.860715 0.509026 0.0078539 
0.856691 0.51577 0.0078539 
0.852614 0.522482 0.0078539 
0.848484 0.529163 0.0078539 
0.844302 0.53581 0.0078539 
0.840068 0.542425 0.0078539 
0.835782 0.549006 0.0078539 
0.831444 0.555553 0.0078539 
0.827055 0.562066 0.0078539 
0.822615 0.568544 0.0078539 
0.818124 0.574988 0.0078539 
0.813583 0.581395 0.0078539 
0.808992 0.587767 0.0078539 
0.804351 0.594103 0.0078539 
0.79966 0.600402 0.0078539 
0.79492 0.606664 0.0078539 
0.790131 0.612888 0.0078539 
0.785293 0.619075 0.0078539 
0.780406 0.625223 0.0078539 
0.775472 0.631333 0.0078539 
0.770489 0.637404 0.0078539 
0.76546 0.643436 0.0078539 
0.760383 0.649428 0.0078539 
0.755259 0.65538 0.0078539 
0.750088 0.661291 0.0078539 
0.744871 0.667162 0.0078539 
